Date,IJR,MDY,SHY,SPY,TIP,VTI,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2007-01-31,25.788406372070312,119.1032943725586,57.1473274230957,100.53398132324219,55.956031799316406,50.43507766723633,16.18366050720215,20.573074340820312,24.63796615600586,9.214920997619629,15.853657722473145,9.338069915771484,24.624479293823242,15.415526390075684
2007-02-28,25.623672485351562,120.41600799560547,57.56280517578125,98.56178283691406,57.06351089477539,49.61579895019531,15.852128982543945,19.946115493774414,24.36220932006836,8.966394424438477,15.609756469726562,9.833172798156738,24.053653717041016,14.954549789428711
2007-03-31,26.061922073364258,121.99568939208984,57.822200775146484,99.7040023803711,57.249332427978516,50.17194747924805,16.848880767822266,19.8518123626709,24.56001091003418,9.055703163146973,15.9323148727417,10.18646240234375,24.100605010986328,14.883859634399414
2007-04-30,26.668277740478516,125.37377166748047,57.99892044067383,104.12044525146484,57.62977600097656,52.18988800048828,17.712562561035156,20.62069320678711,25.699928283691406,9.482864379882812,16.380701065063477,10.68680191040039,25.862497329711914,15.236098289489746
2007-05-31,27.83493423461914,131.80618286132812,57.959835052490234,107.6522216796875,56.87397766113281,54.13336181640625,19.09055519104004,21.1165714263916,27.033281326293945,9.96049976348877,16.601896286010742,10.735552787780762,26.306535720825195,15.694000244140625
2007-06-30,27.386810302734375,128.94070434570312,58.23515701293945,106.0782470703125,56.75185775756836,53.179115295410156,19.33940887451172,20.268449783325195,27.040584564208984,9.948065757751465,16.271089553833008,10.225914001464844,25.425872802734375,15.419837951660156
2007-07-31,26.000150680541992,122.88737487792969,58.761627197265625,102.75692749023438,58.05755615234375,51.299400329589844,19.342222213745117,18.430953979492188,27.29686164855957,9.928631782531738,15.807923316955566,9.817702293395996,24.216140747070312,14.506322860717773
2007-08-31,26.485488891601562,124.27214813232422,59.37799072265625,104.07560729980469,58.53483581542969,52.054141998291016,19.57488250732422,18.907133102416992,27.30377960205078,10.119046211242676,16.180862426757812,9.972722053527832,24.77060317993164,14.5964937210083
2007-09-30,26.91425132751465,127.55847930908203,59.7056884765625,108.10481262207031,59.28438949584961,54.05650329589844,21.023252487182617,19.36871337890625,28.5974063873291,10.501386642456055,16.924253463745117,10.35529613494873,25.543420791625977,14.468095779418945
2007-10-31,27.377302169799805,130.84156799316406,59.991058349609375,109.57140350341797,59.975738525390625,55.025413513183594,21.557260513305664,19.035736083984375,28.228429794311523,11.058194160461426,17.184341430664062,11.044778823852539,26.02033805847168,14.397379875183105
2007-11-30,25.428653717041016,124.39424896240234,61.06660079956055,105.32744598388672,62.445499420166016,52.537071228027344,20.64945411682129,17.49505043029785,27.42788314819336,10.224936485290527,17.656143188476562,11.117630958557129,26.352718353271484,13.611715316772461
2007-12-31,25.160449981689453,123.35054779052734,61.24958419799805,104.14141845703125,62.48446273803711,52.172203063964844,22.359479904174805,16.475570678710938,27.391284942626953,10.428545951843262,17.50961685180664,11.09748363494873,25.607555389404297,12.937509536743164
2008-01-31,23.80221176147461,115.94631958007812,62.263118743896484,97.84493255615234,64.71685791015625,48.95524978637695,19.612096786499023,16.595170974731445,25.88041877746582,9.094663619995117,16.536865234375,10.282145500183105,24.439956665039062,12.890039443969727
2008-02-29,23.23724937438965,114.72160339355469,62.906463623046875,95.31632995605469,65.63758087158203,47.73317337036133,21.42959976196289,14.710132598876953,25.355817794799805,8.664374351501465,16.49430274963379,9.860061645507812,23.78726577758789,12.39153003692627
2008-03-31,23.218732833862305,112.58685302734375,63.06589889526367,94.46400451660156,65.54570770263672,47.30611038208008,20.928945541381836,14.277630805969238,26.27638816833496,8.764545440673828,17.0286922454834,10.018342018127441,22.706335067749023,12.170150756835938
2008-04-30,24.24542999267578,121.50386047363281,62.537784576416016,98.96631622314453,64.62836456298828,49.617252349853516,23.102092742919922,15.276549339294434,27.04923439025879,9.31232738494873,16.90033721923828,10.530616760253906,22.932165145874023,12.459354400634766
2008-05-31,25.25275230407715,128.10777282714844,62.32130432128906,100.46235656738281,64.6973648071289,50.617557525634766,24.30312728881836,14.214485168457031,27.288101196289062,9.918804168701172,17.413766860961914,10.908217430114746,23.369239807128906,12.800055503845215
2008-06-30,23.369672775268555,119.0078353881836,62.4742546081543,92.066162109375,65.85508728027344,46.50700759887695,25.069995880126953,11.734142303466797,24.00656509399414,8.98967170715332,16.42127227783203,10.826805114746094,22.380491256713867,11.323659896850586
2008-07-31,23.812440872192383,116.84043884277344,62.745479583740234,91.23887634277344,65.45365142822266,46.21674728393555,21.08055305480957,12.52761173248291,24.197168350219727,8.769933700561523,16.820289611816406,10.129846572875977,23.383163452148438,11.343536376953125
2008-08-31,24.833919525146484,118.5279312133789,63.03815460205078,92.64883422851562,65.96473693847656,46.891597747802734,21.151395797729492,12.405990600585938,24.86068344116211,8.926889419555664,17.274559020996094,10.0181245803833,23.86619758605957,12.126806259155273
2008-09-30,23.181060791015625,105.73995208740234,63.528602600097656,83.92373657226562,63.3116340637207,42.55830764770508,17.993309020996094,11.630278587341309,21.85955238342285,7.815676212310791,17.05841636657715,8.917878150939941,22.092681884765625,11.1321439743042
2008-10-31,18.600160598754883,82.95526885986328,64.23031616210938,70.06068420410156,58.18998336791992,35.12007141113281,14.61068058013916,9.08085823059082,17.870899200439453,6.555716037750244,14.907573699951172,7.758528232574463,19.556245803833008,9.16905689239502
2008-11-30,16.39541244506836,75.0849609375,64.94027709960938,65.18401336669922,58.70027160644531,32.30522537231445,14.292316436767578,7.40268087387085,16.401765823364258,6.004483699798584,14.87667179107666,8.083255767822266,18.321117401123047,8.175543785095215
2008-12-31,17.23113250732422,78.40465545654297,65.30595397949219,65.82256317138672,62.51784896850586,32.87575912475586,13.649280548095703,7.4301252365112305,16.78328514099121,6.099946022033691,14.879039764404297,7.8891754150390625,19.638427734375,8.671865463256836
2009-01-31,15.216863632202148,73.18362426757812,65.02050018310547,60.417579650878906,62.492637634277344,30.230424880981445,13.406405448913574,5.483572483062744,14.769571304321289,5.810980319976807,13.806906700134277,7.875591278076172,19.401718139648438,7.751208782196045
2009-02-28,13.418105125427246,66.26786804199219,64.92620086669922,53.92577362060547,61.11935806274414,27.048654556274414,11.752036094665527,4.510297775268555,12.254239082336426,5.589308261871338,12.691139221191406,6.889101505279541,16.99776840209961,7.047649383544922
2009-03-31,14.309602737426758,71.76654815673828,65.25050354003906,58.418373107910156,64.72904205322266,29.286176681518555,12.19440746307373,5.280828475952148,13.334720611572266,6.214245319366455,13.230302810668945,7.020156383514404,18.01862335205078,7.942528247833252
2009-04-30,16.897058486938477,82.37075805664062,65.14276885986328,64.22201538085938,63.56706237792969,32.504859924316406,13.147907257080078,6.431699275970459,15.744091987609863,6.862722873687744,13.79463005065918,7.102583408355713,17.996292114257812,9.41382122039795
2009-05-31,17.211626052856445,84.79292297363281,65.17925262451172,67.97599792480469,64.83627319335938,34.280677795410156,14.84237289428711,7.330819606781006,16.27226448059082,7.021858215332031,14.49690055847168,7.3553667068481445,19.22432518005371,9.345109939575195
2009-06-30,17.51759147644043,85.54346466064453,65.1177749633789,67.93150329589844,64.96472930908203,34.40658950805664,13.870359420776367,7.199921131134033,15.994958877563477,7.277435779571533,14.525734901428223,7.750471115112305,19.67997169494629,9.368790626525879
2009-07-31,19.224802017211914,92.66667938232422,65.18946075439453,72.99959564208984,65.02184295654297,37.06870651245117,14.612236976623535,7.838572978973389,17.393417358398438,7.872898101806641,15.492431640625,8.042258262634277,20.84685707092285,10.257770538330078
2009-08-31,19.68215560913086,96.70803833007812,65.45623779296875,75.69613647460938,65.56891632080078,38.4443473815918,14.771000862121582,8.856805801391602,18.2237606048584,8.000777244567871,15.681974411010742,8.122847557067871,21.407865524291992,10.619047164916992
2009-09-30,20.68520164489746,102.17408752441406,65.6108627319336,78.3801040649414,66.8953857421875,40.03346633911133,15.63397216796875,9.029308319091797,19.286909103393555,8.371403694152832,16.201200485229492,8.234780311584473,21.539554595947266,11.187036514282227
2009-10-31,19.53120231628418,97.56578826904297,65.70000457763672,76.87323760986328,67.66106414794922,38.980140686035156,16.019609451293945,8.491416931152344,18.518064498901367,8.267109870910645,16.4366455078125,7.970860958099365,21.088781356811523,10.922324180603027
